Price,Close,High,Low,Open,Volume
1981-01-14,0.11957165598869324,0.12228901739288228,0.11957165598869324,0.11957165598869324,7923200
1981-01-15,0.11957165598869324,0.12093034187407946,0.11957165598869324,0.11957165598869324,2521600
1981-01-16,0.11957165598869324,0.12228901739288228,0.11957165598869324,0.11957165598869324,3328000
1981-01-19,0.11957165598869324,0.12093034187407946,0.11957165598869324,0.11957165598869324,4032000
1981-01-20,0.11549549549818039,0.11821285423899666,0.11549549549818039,0.11821285423899666,3507200
1981-01-21,0.11413691192865372,0.1168542728268852,0.11413691192865372,0.11549558719447872,985600
1981-01-22,0.10870141535997391,0.11277745927160296,0.10870141535997391,0.11277745927160296,1318400
1981-01-23,0.11141879856586456,0.11413686323196841,0.11141879856586456,0.11141879856586456,1382400
1981-01-26,0.10870141535997391,0.11141877451220168,0.10870141535997391,0.11141877451220168,1126400
1981-01-27,0.10870141535997391,0.11006010011937518,0.10870141535997391,0.10870141535997391,857600
1981-01-28,0.10870141535997391,0.11006010011937518,0.10870141535997391,0.10870141535997391,1164800
1981-01-29,0.10870141535997391,0.11141877451220168,0.10870141535997391,0.10870141535997391,2521600
1981-01-30,0.10462543368339539,0.10734279445200914,0.10462543368339539,0.10734279445200914,832000
1981-02-02,0.10190735757350922,0.10462541234879792,0.10190735757350922,0.10462541234879792,2060800
1981-02-03,0.10190735757350922,0.10462541234879792,0.10190735757350922,0.10190735757350922,1139200
1981-02-04,0.10190735757350922,0.10462541234879792,0.10190735757350922,0.10190735757350922,2060800
1981-02-05,0.10462543368339539,0.10598411925099274,0.10462543368339539,0.10462543368339539,3878400
1981-02-06,0.10462543368339539,0.10734279445200914,0.10462543368339539,0.10462543368339539,1216000
1981-02-09,0.10190735757350922,0.10598409763934019,0.10190735757350922,0.10462541234879792,1139200
1981-02-10,0.10190735757350922,0.10462541234879792,0.10190735757350922,0.10190735757350922,2176000
1981-02-11,0.09919000416994095,0.10326674451570358,0.09919000416994095,0.1019073645710357,1254400
1981-02-12,0.09919000416994095,0.10326674451570358,0.09919000416994095,0.09919000416994095,217600
1981-02-13,0.0978313535451889,0.10190740077832396,0.0978313535451889,0.09919003941176167,921600
1981-02-17,0.0978313535451889,0.1005487149117512,0.0978313535451889,0.0978313535451889,806400
1981-02-18,0.10054874420166016,0.10326681128765774,0.10054874420166016,0.10054874420166016,2201600
1981-02-19,0.10326670855283737,0.10598406800760551,0.10326670855283737,0.10326670855283737,1881600
1981-02-20,0.10190735757350922,0.10598409763934019,0.10190735757350922,0.10326673742483451,1536000
1981-02-23,0.10190735757350922,0.10462541234879792,0.10190735757350922,0.10190735757350922,537600
1981-02-24,0.10326670855283737,0.10734274255170162,0.10326670855283737,0.10326670855283737,2009600
1981-02-25,0.10326670855283737,0.10598406800760551,0.10326670855283737,0.10326670855283737,537600
1981-02-26,0.10462543368339539,0.10734279445200914,0.10462543368339539,0.10462543368339539,844800
1981-02-27,0.10462543368339539,0.1087014800196065,0.10462543368339539,0.10462543368339539,755200
1981-03-02,0.10462543368339539,0.1087014800196065,0.10462543368339539,0.10462543368339539,896000
1981-03-03,0.10734271258115768,0.11006008164380073,0.10734271258115768,0.10734271258115768,3801600
1981-03-04,0.10734271258115768,0.10870139711247921,0.10734271258115768,0.10734271258115768,2508800
1981-03-05,0.10598412901163101,0.1087014900305009,0.10598412901163101,0.107342804337775,691200
1981-03-06,0.10462543368339539,0.10734279445200914,0.10462543368339539,0.10598411925099274,1638400
1981-03-09,0.10326670855283737,0.10598406800760551,0.10326670855283737,0.10462538309693346,972800
1981-03-10,0.09511393308639526,0.0978312927647207,0.09511393308639526,0.0978312927647207,1433600
1981-03-11,0.09647265821695328,0.0991900296835896,0.09647265821695328,0.09647265821695328,1830400
1981-03-12,0.0978313535451889,0.1005487149117512,0.0978313535451889,0.0978313535451889,3904000
1981-03-13,0.09919000416994095,0.1019073645710357,0.09919000416994095,0.09919000416994095,729600
1981-03-16,0.09647265821695328,0.10054870505032552,0.09647265821695328,0.0991900296835896,921600
1981-03-17,0.09647265821695328,0.09783134395027145,0.09647265821695328,0.09647265821695328,832000
1981-03-18,0.09511393308639526,0.0978312927647207,0.09511393308639526,0.09647260774226958,2022400
1981-03-19,0.09375530481338501,0.09647266613651057,0.09375530481338501,0.09511399065823932,3558400
1981-03-20,0.09511393308639526,0.09647260774226958,0.09511393308639526,0.09511393308639526,1728000
1981-03-23,0.09511393308639526,0.0978312927647207,0.09511393308639526,0.09511393308639526,2688000
1981-03-24,0.09647265821695328,0.09783134395027145,0.09647265821695328,0.09647265821695328,3264000
1981-03-25,0.09511393308639526,0.0978312927647207,0.09511393308639526,0.09647260774226958,1241600
1981-03-26,0.09647265821695328,0.0991900296835896,0.09647265821695328,0.09647265821695328,3379200
1981-03-27,0.0978313535451889,0.09919003941176167,0.0978313535451889,0.0978313535451889,1395200
1981-03-30,0.10054874420166016,0.10326681128765774,0.10054874420166016,0.10054874420166016,3136000
1981-03-31,0.10190735757350922,0.10598409763934019,0.10190735757350922,0.10190735757350922,3955200
1981-04-01,0.10870141535997391,0.11141877451220168,0.10870141535997391,0.10870141535997391,3046400
1981-04-02,0.10870141535997391,0.11141877451220168,0.10870141535997391,0.10870141535997391,4915200
1981-04-03,0.11141879856586456,0.11277748361858576,0.11141879856586456,0.11141879856586456,1369600
1981-04-06,0.10870141535997391,0.11141877451220168,0.10870141535997391,0.11141877451220168,2752000
1981-04-07,0.10870141535997391,0.11006010011937518,0.10870141535997391,0.10870141535997391,1433600
1981-04-08,0.10870141535997391,0.11141877451220168,0.10870141535997391,0.10870141535997391,1612800
1981-04-09,0.11821295320987701,0.1209303245923187,0.11821295320987701,0.11821295320987701,5657600
1981-04-10,0.11821295320987701,0.11957163890109786,0.11821295320987701,0.11821295320987701,4864000
1981-04-13,0.11413691192865372,0.1168542728268852,0.11413691192865372,0.1168542728268852,8230400
1981-04-14,0.11141879856586456,0.11413686323196841,0.11141879856586456,0.11413686323196841,3225600
1981-04-15,0.11957165598869324,0.12093034187407946,0.11957165598869324,0.11957165598869324,3276800
1981-04-16,0.12093035131692886,0.12364771293330314,0.12093035131692885,0.12093035131692885,10444800
1981-04-20,0.12093035131692886,0.12364771293330314,0.12093035131692885,0.12093035131692885,8179200
1981-04-21,0.12093035131692886,0.12364771293330314,0.12093035131692885,0.12093035131692885,2419200
1981-04-22,0.12228899449110031,0.1250070603139316,0.12228899449110031,0.12228899449110031,4454400
1981-04-23,0.12228899449110031,0.12364768012203745,0.12228899449110031,0.12228899449110031,5734400
1981-04-24,0.11549549549818039,0.11821285423899666,0.11549549549818039,0.11821285423899666,2496000
1981-04-27,0.11549549549818039,0.11821285423899666,0.11549549549818039,0.11549549549818039,2112000
1981-04-28,0.11549549549818039,0.11821285423899666,0.11549549549818039,0.11549549549818039,1523200
1981-04-29,0.11413691192865372,0.11549558719447872,0.11413691192865372,0.11549558719447872,1280000
1981-04-30,0.1127774715423584,0.11549552555083561,0.1127774715423584,0.11413685101017851,908800
1981-05-01,0.1127774715423584,0.11413685101017851,0.1127774715423584,0.1127774715423584,601600
1981-05-04,0.11141879856586456,0.11413686323196841,0.11141879856586456,0.11277748361858576,3315200
1981-05-05,0.11006023734807968,0.11277759988845334,0.11006023734807968,0.11141891343497265,1164800
1981-05-06,0.11006023734807968,0.11277759988845334,0.11006023734807968,0.11006023734807968,678400
1981-05-07,0.11141879856586456,0.11549553791811257,0.11141879856586456,0.11141879856586456,537600
1981-05-08,0.11141879856586456,0.11413686323196841,0.11141879856586456,0.11141879856586456,435200
1981-05-11,0.11006023734807968,0.11141891343497265,0.11006023734807968,0.11141891343497265,1344000
1981-05-12,0.1127774715423584,0.11685421045806864,0.1127774715423584,0.1127774715423584,1779200
1981-05-13,0.11413691192865372,0.1168542728268852,0.11413691192865372,0.11413691192865372,1587200
1981-05-14,0.11141879856586456,0.11549553791811257,0.11141879856586456,0.11413686323196841,768000
1981-05-15,0.11006023734807968,0.11277759988845334,0.11006023734807968,0.11141891343497265,921600
1981-05-18,0.11006023734807968,0.11413698090331156,0.11006023734807968,0.11006023734807968,3596800
1981-05-19,0.11006023734807968,0.11277759988845334,0.11006023734807968,0.11006023734807968,716800
1981-05-20,0.11006023734807968,0.11413698090331156,0.11006023734807968,0.11006023734807968,1664000
1981-05-21,0.11141879856586456,0.11549553791811257,0.11141879856586456,0.11141879856586456,1843200
1981-05-22,0.11141879856586456,0.11549553791811257,0.11141879856586456,0.11141879856586456,588800
1981-05-26,0.11413691192865372,0.1182129480927102,0.11413691192865372,0.11413691192865372,4812800
1981-05-27,0.11821295320987701,0.1209303245923187,0.11821295320987701,0.11821295320987701,3942400
1981-05-28,0.12364766746759415,0.12636572264567072,0.12364766746759413,0.12364766746759413,9100800
1981-05-29,0.12364766746759415,0.12772440813755626,0.12364766746759413,0.12364766746759413,3699200
1981-06-01,0.12772443890571594,0.13044180017750492,0.12772443890571594,0.12772443890571594,3302400
1981-06-02,0.12908309698104858,0.13180046825360575,0.12908309698104858,0.12908309698104858,5849600
1981-06-03,0.12772443890571594,0.13180048599669086,0.12772443890571594,0.12908311435831898,7692800
1981-06-04,0.12772443890571594,0.13180048599669086,0.12772443890571594,0.12772443890571594,2905600
1981-06-05,0.12908309698104858,0.13180046825360575,0.12908309698104858,0.12908309698104858,6080000
1981-06-08,0.12772443890571594,0.13044180017750492,0.12772443890571594,0.12908311435831898,1856000
1981-06-09,0.12772443890571594,0.13044180017750492,0.12772443890571594,0.12772443890571594,1164800
1981-06-10,0.12908309698104858,0.13315914352330283,0.12908309698104858,0.12908309698104858,2521600
1981-06-11,0.1304417848587036,0.13451783147099644,0.1304417848587036,0.1304417848587036,3904000
1981-06-12,0.13180039823055267,0.13451775769284677,0.13180039823055267,0.13180039823055267,8691200
1981-06-15,0.1331591159105301,0.13451780126506252,0.1331591159105301,0.1331591159105301,4108800
1981-06-16,0.13451778888702393,0.1358771686772849,0.13451778888702393,0.13451778888702393,16704000
1981-06-17,0.13180039823055267,0.13451775769284677,0.13180039823055267,0.13451775769284677,4070400
1981-06-18,0.1250070184469223,0.12636569325623434,0.1250070184469223,0.12636569325623434,6924800
1981-06-19,0.12636569142341614,0.12908305136920536,0.12636569142341614,0.12636569142341614,2329600
1981-06-22,0.12636569142341614,0.12908305136920536,0.12636569142341614,0.12636569142341614,1766400
1981-06-23,0.1331591159105301,0.13451780126506252,0.1331591159105301,0.1331591159105301,5337600
1981-06-24,0.1304417848587036,0.13180047051832844,0.1304417848587036,0.13180047051832844,1561600
1981-06-25,0.12908309698104858,0.13180046825360575,0.12908309698104858,0.13044178261732717,3635200
1981-06-26,0.12908309698104858,0.13180046825360575,0.12908309698104858,0.12908309698104858,2944000
1981-06-29,0.12908309698104858,0.13044178261732717,0.12908309698104858,0.12908309698104858,1088000
1981-06-30,0.12636569142341614,0.1304417365253889,0.12636569142341614,0.12908305136920536,1024000
1981-07-01,0.12772443890571594,0.12908311435831898,0.12772443890571594,0.12772443890571594,1728000
1981-07-02,0.12908309698104858,0.13180046825360575,0.12908309698104858,0.12908309698104858,1139200
1981-07-06,0.1250070184469223,0.12908305324143637,0.1250070184469223,0.12908305324143637,1356800
1981-07-07,0.11685431003570557,0.12093035786424114,0.11685431003570557,0.12093035786424114,1459200
1981-07-08,0.11549549549818039,0.11821285423899666,0.11549549549818039,0.11685418005187515,614400
1981-07-09,0.11685431003570557,0.1182129857341609,0.11685431003570557,0.11685431003570557,1420800
1981-07-10,0.11549549549818039,0.11957153879269142,0.11549549549818039,0.11685418005187515,793600
1981-07-13,0.11821295320987701,0.1209303245923187,0.11821295320987701,0.11821295320987701,1843200
1981-07-14,0.11821295320987701,0.1209303245923187,0.11821295320987701,0.11821295320987701,896000
1981-07-15,0.12093035131692886,0.12364771293330314,0.12093035131692885,0.12093035131692885,537600
1981-07-16,0.12093035131692886,0.12364771293330314,0.12093035131692885,0.12093035131692885,448000
1981-07-17,0.12093035131692886,0.12364771293330314,0.12093035131692885,0.12093035131692885,192000
1981-07-20,0.11549549549818039,0.11821285423899666,0.11549549549818039,0.11821285423899666,3404800
1981-07-21,0.1127774715423584,0.11549552555083561,0.1127774715423584,0.11549552555083561,857600
1981-07-22,0.1127774715423584,0.11413685101017851,0.1127774715423584,0.1127774715423584,1152000
1981-07-23,0.11549549549818039,0.11821285423899666,0.11549549549818039,0.11549549549818039,2560000
1981-07-24,0.11957165598869324,0.12093034187407946,0.11957165598869324,0.11957165598869324,2035200
1981-07-27,0.11821295320987701,0.1209303245923187,0.11821295320987701,0.11957163890109786,1433600
1981-07-28,0.11957165598869324,0.12228901739288228,0.11957165598869324,0.11957165598869324,780800
1981-07-29,0.11821295320987701,0.11957163890109786,0.11821295320987701,0.11957163890109786,1894400
1981-07-30,0.11957165598869324,0.12093034187407946,0.11957165598869324,0.11957165598869324,2470400
1981-07-31,0.11821295320987701,0.1209303245923187,0.11821295320987701,0.11957163890109786,524800
1981-08-03,0.11413691192865372,0.1168542728268852,0.11413691192865372,0.1168542728268852,1420800
1981-08-04,0.11413691192865372,0.1168542728268852,0.11413691192865372,0.11413691192865372,1100800
1981-08-05,0.11006023734807968,0.11277759988845334,0.11006023734807968,0.11277759988845334,2163200
1981-08-06,0.11006023734807968,0.11141891343497265,0.11006023734807968,0.11006023734807968,1318400
1981-08-07,0.10598412901163101,0.11006017572322681,0.10598412901163101,0.11006017572322681,998400
1981-08-10,0.10598412901163101,0.10598412901163101,0.10598412901163101,0.10598412901163101,0
1981-08-11,0.1127774715423584,0.11549552555083561,0.1127774715423584,0.1127774715423584,1241600
1981-08-12,0.11413691192865372,0.1168542728268852,0.11413691192865372,0.11413691192865372,2764800
1981-08-13,0.11413691192865372,0.1168542728268852,0.11413691192865372,0.11413691192865372,588800
1981-08-14,0.11413691192865372,0.1168542728268852,0.11413691192865372,0.11413691192865372,704000
1981-08-17,0.1127774715423584,0.11549552555083561,0.1127774715423584,0.11413685101017851,2278400
1981-08-18,0.10462543368339539,0.1087014800196065,0.10462543368339539,0.1087014800196065,1292800
1981-08-19,0.10734271258115768,0.11006008164380073,0.10734271258115768,0.10734271258115768,883200
1981-08-20,0.10734271258115768,0.11006008164380073,0.10734271258115768,0.10734271258115768,883200
1981-08-21,0.10870141535997391,0.11006010011937518,0.10870141535997391,0.10870141535997391,627200
1981-08-24,0.10462543368339539,0.10734279445200914,0.10462543368339539,0.10734279445200914,1088000
1981-08-25,0.10122836381196976,0.10326673377279812,0.10122836381196976,0.10326673377279812,358400
1981-08-26,0.10326670855283737,0.10598406800760551,0.10326670855283737,0.10326670855283737,614400
1981-08-27,0.10326670855283737,0.10598406800760551,0.10326670855283737,0.10326670855283737,3840000
1981-08-28,0.10462543368339539,0.10598411925099274,0.10462543368339539,0.10462543368339539,512000
1981-08-31,0.10462543368339539,0.10598411925099274,0.10462543368339539,0.10462543368339539,1075200
1981-09-01,0.10326670855283737,0.10598406800760551,0.10326670855283737,0.10462538309693346,1600000
1981-09-02,0.10462543368339539,0.10598411925099274,0.10462543368339539,0.10462543368339539,1049600
1981-09-03,0.10462543368339539,0.10598411925099274,0.10462543368339539,0.10462543368339539,704000
1981-09-04,0.10190735757350922,0.10598409763934019,0.10190735757350922,0.10462541234879792,1177600
1981-09-08,0.10054874420166016,0.10462548718343036,0.10054874420166016,0.10190743046401904,1267200
1981-09-09,0.10190735757350922,0.10598409763934019,0.10190735757350922,0.10190735757350922,179200
1981-09-10,0.10462543368339539,0.10734279445200914,0.10462543368339539,0.10462543368339539,1907200
1981-09-11,0.10734271258115768,0.1114187558085492,0.10734271258115768,0.10734271258115768,640000
1981-09-14,0.11006023734807968,0.11413698090331156,0.11006023734807968,0.11006023734807968,396800
1981-09-15,0.11549549549818039,0.11821285423899666,0.11549549549818039,0.11549549549818039,2995200
1981-09-16,0.10870141535997391,0.11141877451220168,0.10870141535997391,0.11141877451220168,1881600
1981-09-17,0.10734271258115768,0.11006008164380073,0.10734271258115768,0.10870139711247921,1651200
1981-09-18,0.10734271258115768,0.11006008164380073,0.10734271258115768,0.10734271258115768,320000
1981-09-21,0.10870141535997391,0.11006010011937518,0.10870141535997391,0.10870141535997391,934400
1981-09-22,0.10462543368339539,0.1087014800196065,0.10462543368339539,0.1087014800196065,985600
1981-09-23,0.10462543368339539,0.10598411925099274,0.10462543368339539,0.10462543368339539,1817600
1981-09-24,0.10462543368339539,0.10734279445200914,0.10462543368339539,0.10462543368339539,1612800
1981-09-25,0.10190735757350922,0.10462541234879792,0.10190735757350922,0.10462541234879792,2355200
1981-09-28,0.10054874420166016,0.10190743046401904,0.10054874420166016,0.10190743046401904,3532800
1981-09-29,0.10190735757350922,0.10326673742483451,0.10190735757350922,0.10190735757350922,678400
1981-09-30,0.10326670855283737,0.10462538309693346,0.10326670855283737,0.10326670855283737,1305600
1981-10-01,0.10326670855283737,0.10598406800760551,0.10326670855283737,0.10326670855283737,217600
1981-10-02,0.10598412901163101,0.1087014900305009,0.10598412901163101,0.10598412901163101,896000
1981-10-05,0.10870141535997391,0.11141877451220168,0.10870141535997391,0.10870141535997391,1318400
1981-10-06,0.10734271258115768,0.11006008164380073,0.10734271258115768,0.10870139711247921,1459200
1981-10-07,0.10734271258115768,0.11006008164380073,0.10734271258115768,0.10734271258115768,409600
1981-10-08,0.10870141535997391,0.11141877451220168,0.10870141535997391,0.10870141535997391,1216000
1981-10-09,0.10190735757350922,0.10598409763934019,0.10190735757350922,0.10598409763934019,1088000
1981-10-12,0.10734271258115768,0.10870139711247921,0.10734271258115768,0.10734271258115768,2304000
1981-10-13,0.11821295320987701,0.1209303245923187,0.11821295320987701,0.11821295320987701,6976000
1981-10-14,0.12228899449110031,0.12364768012203745,0.12228899449110031,0.12228899449110031,17088000
1981-10-15,0.12228899449110031,0.1250070603139316,0.12228899449110031,0.12228899449110031,4262400
1981-10-16,0.12364766746759415,0.12636572264567072,0.12364766746759413,0.12364766746759413,4032000
1981-10-19,0.12772443890571594,0.13044180017750492,0.12772443890571594,0.12772443890571594,2496000
1981-10-20,0.1304417848587036,0.13315914581137162,0.1304417848587036,0.1304417848587036,31961600
1981-10-21,0.1331591159105301,0.13451780126506252,0.1331591159105301,0.1331591159105301,4915200
1981-10-22,0.13180039823055267,0.13451775769284677,0.13180039823055267,0.13315907277841174,7232000
1981-10-23,0.1304417848587036,0.13315914581137162,0.1304417848587036,0.13180047051832844,3865600
1981-10-26,0.1304417848587036,0.13315914581137162,0.1304417848587036,0.1304417848587036,3251200
1981-10-27,0.1331591159105301,0.13723585616836373,0.1331591159105301,0.1331591159105301,2483200
1981-10-28,0.14267057180404663,0.14674731162137963,0.14267057180404663,0.14267057180404663,5785600
1981-10-29,0.14538796246051788,0.14674734251516372,0.14538796246051788,0.14538796246051788,10649600
1981-10-30,0.14402931928634644,0.14538800517932285,0.14402931928634644,0.14538800517932285,6988800
1981-11-02,0.139953151345253,0.14402919514436563,0.139953151345253,0.14402919514436563,3699200
1981-11-03,0.1413118690252304,0.1440292287362155,0.1413118690252304,0.1413118690252304,2291200
1981-11-04,0.1413118690252304,0.1440292287362155,0.1413118690252304,0.1413118690252304,6604800
1981-11-05,0.1413118690252304,0.1426705540640114,0.1413118690252304,0.1413118690252304,5273600
1981-11-06,0.13859455287456512,0.14131191343961763,0.13859455287456512,0.14131191343961763,908800
1981-11-09,0.139953151345253,0.14131183606714873,0.139953151345253,0.139953151345253,2406400
1981-11-10,0.1413118690252304,0.1426705540640114,0.1413118690252304,0.1413118690252304,2124800
1981-11-11,0.14267057180404663,0.14538793185291543,0.14267057180404663,0.14267057180404663,5043200
1981-11-12,0.14810596406459808,0.14946464906684892,0.14810596406459808,0.14810596406459808,8755200
1981-11-13,0.14674729108810425,0.14946465075675278,0.14674729108810425,0.14810596573914012,5977600
1981-11-16,0.14402931928634644,0.14674738563339026,0.14402931928634644,0.14674738563339026,4147200
1981-11-17,0.14267057180404663,0.14538793185291543,0.14267057180404663,0.14402924664519193,3084800
1981-11-18,0.1413118690252304,0.1440292287362155,0.1413118690252304,0.1426705540640114,2790400
1981-11-19,0.14335037767887115,0.14538805474924263,0.14335037767887115,0.14335037767887115,1049600
1981-11-20,0.14402931928634644,0.14674738563339026,0.14402931928634644,0.14402931928634644,3020800
1981-11-23,0.14402931928634644,0.14674738563339026,0.14402931928634644,0.14402931928634644,1497600
1981-11-24,0.14674729108810425,0.14946465075675278,0.14674729108810425,0.14674729108810425,2060800
1981-11-25,0.14810596406459808,0.14946464906684892,0.14810596406459808,0.14810596406459808,3379200
1981-11-27,0.14946474134922028,0.15218210266489582,0.14946474134922028,0.14946474134922028,2035200
1981-11-30,0.15082331001758575,0.15354067977552718,0.15082331001758575,0.15082331001758575,1600000
1981-12-01,0.1548994481563568,0.15761751412200775,0.1548994481563568,0.1548994481563568,3392000
1981-12-02,0.1548994481563568,0.1562581338586855,0.1548994481563568,0.1548994481563568,5337600
1981-12-03,0.15218207240104675,0.1535407579719796,0.15218207240104675,0.1535407579719796,3686400
1981-12-04,0.15218207240104675,0.15489943317633145,0.15218207240104675,0.15218207240104675,1446400
1981-12-07,0.15218207240104675,0.1535407579719796,0.15218207240104675,0.15218207240104675,2124800
1981-12-08,0.15082331001758575,0.15354067977552718,0.15082331001758575,0.15218199489655648,1920000
1981-12-09,0.14946474134922028,0.15218210266489582,0.14946474134922028,0.15082341682376652,1420800
1981-12-10,0.14946474134922028,0.15218210266489582,0.14946474134922028,0.14946474134922028,921600
1981-12-11,0.14946474134922028,0.15218210266489582,0.14946474134922028,0.14946474134922028,1664000
1981-12-14,0.14810596406459808,0.15082332370252313,0.14810596406459808,0.14946464906684892,1945600
1981-12-15,0.14946474134922028,0.15082341682376652,0.14946474134922028,0.14946474134922028,1459200
1981-12-16,0.14946474134922028,0.15082341682376652,0.14946474134922028,0.14946474134922028,2470400
1981-12-17,0.14946474134922028,0.15082341682376652,0.14946474134922028,0.14946474134922028,2112000
1981-12-18,0.15218207240104675,0.15489943317633145,0.15218207240104675,0.15218207240104675,2048000
1981-12-21,0.15082331001758575,0.15354067977552718,0.15082331001758575,0.15218199489655648,972800
1981-12-22,0.14946474134922028,0.15082341682376652,0.14946474134922028,0.15082341682376652,1113600
1981-12-23,0.14946474134922028,0.15218210266489582,0.14946474134922028,0.14946474134922028,2419200
1981-12-24,0.14674729108810425,0.15082332540778864,0.14674729108810425,0.14946465075675278,3955200
1981-12-28,0.14674729108810425,0.15082332540778864,0.14674729108810425,0.14674729108810425,1024000
1981-12-29,0.14810596406459808,0.15082332370252313,0.14810596406459808,0.14810596406459808,1728000
1981-12-30,0.1548994481563568,0.15761751412200775,0.1548994481563568,0.1548994481563568,4441600
1981-12-31,0.1535407155752182,0.15489939040440304,0.1535407155752182,0.15489939040440304,4864000
1982-01-04,0.1535407155752182,0.15625807560016602,0.1535407155752182,0.1535407155752182,4531200
1982-01-05,0.14946474134922028,0.15218210266489582,0.14946474134922028,0.15218210266489582,2777600
1982-01-06,0.14674729108810425,0.14810596573914012,0.14674729108810425,0.14810596573914012,3212800
1982-01-07,0.14810596406459808,0.15082332370252313,0.14810596406459808,0.14810596406459808,5606400
1982-01-08,0.1548994481563568,0.1562581338586855,0.1548994481563568,0.1548994481563568,3955200
1982-01-11,0.15625815093517303,0.15897620683128152,0.15625815093517303,0.15625815093517303,8294400
1982-01-12,0.158976212143898,0.16169357356974498,0.158976212143898,0.158976212143898,1651200
1982-01-13,0.1548994481563568,0.15897618945775446,0.1548994481563568,0.15897618945775446,2752000
1982-01-14,0.15625815093517303,0.15761753134705356,0.15625815093517303,0.15625815093517303,4211200
1982-01-15,0.15625815093517303,0.15897620683128152,0.15625815093517303,0.15625815093517303,5196800
1982-01-18,0.1576175093650818,0.16033487032114674,0.1576175093650818,0.1576175093650818,6681600
1982-01-19,0.1548994481563568,0.15761751412200775,0.1548994481563568,0.15761751412200775,6348800
1982-01-20,0.1535407155752182,0.15489939040440304,0.1535407155752182,0.15489939040440304,3404800
1982-01-21,0.1548994481563568,0.1562581338586855,0.1548994481563568,0.1548994481563568,3404800
1982-01-22,0.1535407155752182,0.15625807560016602,0.1535407155752182,0.15489939040440304,3430400
1982-01-25,0.14946474134922028,0.15218210266489582,0.14946474134922028,0.15218210266489582,3174400
1982-01-26,0.15082331001758575,0.15354067977552718,0.15082331001758575,0.15082331001758575,832000
1982-01-27,0.15082331001758575,0.15218199489655648,0.15082331001758575,0.15082331001758575,1638400
1982-01-28,0.15218207240104675,0.15489943317633145,0.15218207240104675,0.15218207240104675,3507200
1982-01-29,0.158976212143898,0.16033489804011322,0.158976212143898,0.158976212143898,6323200
1982-02-01,0.1576175093650818,0.1589761846598234,0.1576175093650818,0.1589761846598234,2112000
1982-02-02,0.158976212143898,0.16169357356974498,0.158976212143898,0.158976212143898,2419200
1982-02-03,0.1616935282945633,0.16305221381033821,0.1616935282945633,0.1616935282945633,6182400
1982-02-04,0.16305221617221832,0.16576957687654975,0.16305221617221832,0.16305221617221832,7577600
